DATE/TIME,CODE,SPACE,FLOOR,EVENT
1/9/2023 9:03:59 PM,SI55ZC01BSF/DC03 ,027008055,SF/DC03 TP1,Occupied
1/9/2023 9:03:53 AM,SI56ZC01ASF/DC03 ,027006056,SF/DC03 TP1,Occupied
1/9/2023 9:03:49 PM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Vacant
1/9/2023 9:03:30 PM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Occupied
1/9/2023 9:02:41 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Occupied
1/9/2023 9:01:56 AM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Occupied
1/9/2023 9:01:54 AM,SI19ZC02BSF/DC03 ,027009019,SF/DC03 TP1,Occupied
1/9/2023 9:01:45 AM,SI46ZC01BSF/DC03 ,027008046,SF/DC03 TP1,Occupied
1/9/2023 9:01:38 AM,SI17ZC02BSF/DC03 ,027009017,SF/DC03 TP1,Occupied
1/9/2023 9:00:37 AM,SI12ZC02BSF/DC03 ,027009012,SF/DC03 TP1,Occupied
1/9/2023 9:00:32 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Occupied
1/9/2023 9:00:12 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Occupied
1/9/2023 8:59:49 AM,SI22ZC01ASF/DC03 ,027006022,SF/DC03 TP1,Occupied
1/9/2023 8:59:44 PM,SI52ZC02ASF/DC03 ,027007052,SF/DC03 TP1,Vacant
1/9/2023 8:59:29 PM,SI52ZC02ASF/DC03 ,027007052,SF/DC03 TP1,Occupied
1/9/2023 8:59:20 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Occupied
1/9/2023 8:59:00 AM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Occupied
1/9/2023 8:57:46 AM,SI08ZC01BSF/DC03 ,027008008,SF/DC03 TP1,Occupied
1/9/2023 8:57:44 PM,SI58ZC02ASF/DC03 ,027007058,SF/DC03 TP1,Vacant
1/9/2023 8:57:41 AM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Occupied
1/9/2023 8:57:39 AM,SI07ZC01BSF/DC03 ,027008007,SF/DC03 TP1,Vacant
1/9/2023 8:57:38 PM,SI58ZC02ASF/DC03 ,027007058,SF/DC03 TP1,Occupied
1/9/2023 8:57:31 AM,SI07ZC01BSF/DC03 ,027008007,SF/DC03 TP1,Occupied
1/9/2023 8:56:47 AM,SI09ZC01BSF/DC03 ,027008009,SF/DC03 TP1,Occupied
1/9/2023 8:56:36 AM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Occupied
1/9/2023 8:55:51 AM,SI13ZC02BSF/DC03 ,027009013,SF/DC03 TP1,Occupied
1/9/2023 8:55:31 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Occupied
1/9/2023 8:54:43 AM,SI11ZC01BSF/DC03 ,027008011,SF/DC03 TP1,Occupied
1/9/2023 8:54:34 AM,SI16ZC01ASF/DC03 ,027006016,SF/DC03 TP1,Occupied
1/9/2023 8:54:01 AM,SI40ZC01ASF/DC03 ,027006040,SF/DC03 TP1,Occupied
1/9/2023 8:53:59 AM,SI23ZC01ASF/DC03 ,027006023,SF/DC03 TP1,Occupied
1/9/2023 8:53:56 AM,SI14ZC02BSF/DC03 ,027009014,SF/DC03 TP1,Occupied
1/9/2023 8:53:47 AM,SI40ZC01ASF/DC03 ,027006040,SF/DC03 TP1,Vacant
1/9/2023 8:53:47 AM,SI08ZC01ASF/DC03 ,027006008,SF/DC03 TP1,Occupied
1/9/2023 8:53:34 AM,SI40ZC01ASF/DC03 ,027006040,SF/DC03 TP1,Occupied
1/9/2023 8:53:10 AM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Vacant
1/9/2023 8:53:08 PM,SI08ZC01ASF/DC03 ,027006008,SF/DC03 TP1,Vacant
1/9/2023 8:52:59 PM,SI08ZC01ASF/DC03 ,027006008,SF/DC03 TP1,Occupied
1/9/2023 8:52:58 AM,SI57ZC01ASF/DC03 ,027006057,SF/DC03 TP1,Occupied
1/9/2023 8:52:56 AM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Occupied
1/9/2023 8:52:28 AM,SI31ZC02BSF/DC03 ,027009031,SF/DC03 TP1,Occupied
1/9/2023 8:52:22 AM,SI16ZC02ASF/DC03 ,027007016,SF/DC03 TP1,Occupied
1/9/2023 8:52:11 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Vacant
1/9/2023 8:51:55 AM,SI07ZC01ASF/DC03 ,027006007,SF/DC03 TP1,Occupied
1/9/2023 8:51:54 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Occupied
1/9/2023 8:51:49 AM,SI07ZC01ASF/DC03 ,027006007,SF/DC03 TP1,Vacant
1/9/2023 8:51:40 AM,SI07ZC01ASF/DC03 ,027006007,SF/DC03 TP1,Occupied
1/9/2023 8:51:21 AM,SI31ZC01BSF/DC03 ,027008031,SF/DC03 TP1,Occupied
1/9/2023 8:51:11 AM,SI35ZC01ASF/DC03 ,027006035,SF/DC03 TP1,Occupied
1/9/2023 8:51:04 AM,SI35ZC02ASF/DC03 ,027007035,SF/DC03 TP1,Occupied
1/9/2023 8:50:41 AM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Occupied
1/9/2023 8:50:29 AM,SI34ZC01ASF/DC03 ,027006034,SF/DC03 TP1,Occupied
1/9/2023 8:49:23 PM,SI07ZC02BSF/DC03 ,027009007,SF/DC03 TP1,Vacant
1/9/2023 8:49:12 AM,SI26ZC01ASF/DC03 ,027006026,SF/DC03 TP1,Occupied
1/9/2023 8:49:11 AM,SI71ZC02ASF/DC03 ,027007071,SF/DC03 TP1,Vacant
1/9/2023 8:49:05 AM,SI71ZC02ASF/DC03 ,027007071,SF/DC03 TP1,Occupied
1/9/2023 8:48:55 AM,SI06ZC01ASF/DC03 ,027006006,SF/DC03 TP1,Occupied
1/9/2023 8:48:44 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Occupied
1/9/2023 8:48:10 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Vacant
1/9/2023 8:48:04 AM,SI33ZC01ASF/DC03 ,027006033,SF/DC03 TP1,Occupied
1/9/2023 8:47:55 AM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Occupied
1/9/2023 8:47:53 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/9/2023 8:47:51 AM,SI75ZC02ASF/DC03 ,027007075,SF/DC03 TP1,Occupied
1/9/2023 8:47:08 AM,SI37ZC02BSF/DC03 ,027009037,SF/DC03 TP1,Occupied
1/9/2023 8:47:03 AM,SI25ZC01ASF/DC03 ,027006025,SF/DC03 TP1,Occupied
1/9/2023 8:46:58 AM,SI37ZC02BSF/DC03 ,027009037,SF/DC03 TP1,Vacant
1/9/2023 8:46:51 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Occupied
1/9/2023 8:46:49 AM,SI37ZC02BSF/DC03 ,027009037,SF/DC03 TP1,Occupied
1/9/2023 8:46:08 PM,SI53ZC01ASF/DC03 ,027006053,SF/DC03 TP1,Vacant
1/9/2023 8:46:01 PM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Vacant
1/9/2023 8:46:01 AM,SI49ZC01BSF/DC03 ,027008049,SF/DC03 TP1,Occupied
1/9/2023 8:46:00 PM,SI53ZC01ASF/DC03 ,027006053,SF/DC03 TP1,Occupied
1/9/2023 8:45:49 PM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Occupied
1/9/2023 8:45:46 AM,SI27ZC01ASF/DC03 ,027006027,SF/DC03 TP1,Occupied
1/9/2023 8:45:31 AM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Occupied
1/9/2023 8:45:30 AM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Vacant
1/9/2023 8:45:22 AM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Occupied
1/9/2023 8:45:11 AM,SI65ZC02BSF/DC03 ,027009065,SF/DC03 TP1,Occupied
1/9/2023 8:44:47 AM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Occupied
1/9/2023 8:44:31 AM,SI65ZC02BSF/DC03 ,027009065,SF/DC03 TP1,Vacant
1/9/2023 8:44:27 AM,SI65ZC02BSF/DC03 ,027009065,SF/DC03 TP1,Occupied
1/9/2023 8:43:50 AM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Occupied
1/9/2023 8:42:48 AM,SI69ZC02BSF/DC03 ,027009069,SF/DC03 TP1,Occupied
1/9/2023 8:42:08 AM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Occupied
1/9/2023 8:41:53 AM,SI14ZC01ASF/DC03 ,027006014,SF/DC03 TP1,Occupied
1/9/2023 8:41:01 AM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Occupied
1/9/2023 8:39:57 AM,SI36ZC01ASF/DC03 ,027006036,SF/DC03 TP1,Occupied
1/9/2023 8:39:17 AM,SI45ZC01BSF/DC03 ,027008045,SF/DC03 TP1,Occupied
1/9/2023 8:39:17 AM,SI23ZC01BSF/DC03 ,027008023,SF/DC03 TP1,Occupied
1/9/2023 8:39:01 AM,SI15ZC01ASF/DC03 ,027006015,SF/DC03 TP1,Occupied
1/9/2023 8:38:59 AM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Vacant
1/9/2023 8:38:56 AM,SI18ZC01ASF/DC03 ,027006018,SF/DC03 TP1,Vacant
1/9/2023 8:38:50 AM,SI18ZC01ASF/DC03 ,027006018,SF/DC03 TP1,Occupied
1/9/2023 8:38:50 AM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Occupied
1/9/2023 8:36:28 AM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Occupied
1/9/2023 8:35:28 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/9/2023 8:35:16 AM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/9/2023 8:35:13 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/9/2023 8:35:04 AM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
1/9/2023 8:33:48 PM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Vacant
1/9/2023 8:33:40 PM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Occupied
1/9/2023 8:33:38 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Vacant
1/9/2023 8:33:22 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Occupied
1/9/2023 8:32:33 AM,SI14ZC01BSF/DC03 ,027008014,SF/DC03 TP1,Occupied
1/9/2023 8:31:49 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Vacant
1/9/2023 8:31:41 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/9/2023 8:30:57 PM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Vacant
1/9/2023 8:30:51 AM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Occupied
1/9/2023 8:30:40 PM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/9/2023 8:30:39 AM,SI17ZC01BSF/DC03 ,027008017,SF/DC03 TP1,Occupied
1/9/2023 8:29:48 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Vacant
1/9/2023 8:29:40 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Occupied
1/9/2023 8:26:57 AM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Vacant
1/9/2023 8:26:40 AM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Occupied
1/9/2023 8:26:25 AM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Occupied
1/9/2023 8:24:57 AM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Occupied
1/9/2023 8:23:41 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Vacant
1/9/2023 8:23:24 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Occupied
1/9/2023 8:22:41 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/9/2023 8:22:41 AM,SI35ZC02BSF/DC03 ,027009035,SF/DC03 TP1,Occupied
1/9/2023 8:21:19 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Vacant
1/9/2023 8:21:13 PM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/9/2023 8:19:42 AM,SI16ZC01BSF/DC03 ,027008016,SF/DC03 TP1,Occupied
1/9/2023 8:19:00 AM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Vacant
1/9/2023 8:18:58 AM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Vacant
1/9/2023 8:18:49 AM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Occupied
1/9/2023 8:18:37 AM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Occupied
1/9/2023 8:18:00 AM,SI18ZC01BSF/DC03 ,027008018,SF/DC03 TP1,Occupied
1/9/2023 8:17:45 PM,SI41ZC01BSF/DC03 ,027008041,SF/DC03 TP1,Vacant
1/9/2023 8:17:32 PM,SI41ZC01BSF/DC03 ,027008041,SF/DC03 TP1,Occupied
1/9/2023 8:16:07 PM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Vacant
1/9/2023 8:15:48 PM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Occupied
1/9/2023 8:14:39 AM,SI41ZC02BSF/DC03 ,027009041,SF/DC03 TP1,Occupied
1/9/2023 8:13:47 AM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Vacant
1/9/2023 8:13:38 AM,SI27ZC01ASF/DC03 ,027006027,SF/DC03 TP1,Vacant
1/9/2023 8:13:38 AM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Occupied
1/9/2023 8:13:19 AM,SI27ZC01ASF/DC03 ,027006027,SF/DC03 TP1,Occupied
1/9/2023 8:10:48 PM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Vacant
1/9/2023 8:09:32 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Vacant
1/9/2023 8:09:16 PM,SI42ZC01ASF/DC03 ,027006042,SF/DC03 TP1,Vacant
1/9/2023 8:09:10 PM,SI42ZC01ASF/DC03 ,027006042,SF/DC03 TP1,Occupied
1/9/2023 8:08:57 AM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Vacant
1/9/2023 8:08:49 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Occupied
1/9/2023 8:08:14 AM,SI25ZC01BSF/DC03 ,027008025,SF/DC03 TP1,Vacant
1/9/2023 8:07:57 AM,SI25ZC01BSF/DC03 ,027008025,SF/DC03 TP1,Occupied
1/9/2023 8:07:07 AM,SI01ZC01ASF/DC03 ,027006001,SF/DC03 TP1,Occupied
1/9/2023 8:06:18 AM,SI29ZC01ASF/DC03 ,027006029,SF/DC03 TP1,Occupied
1/9/2023 8:02:40 AM,SI30ZC01ASF/DC03 ,027006030,SF/DC03 TP1,Occupied
1/9/2023 8:02:02 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Occupied
1/9/2023 8:01:15 AM,SI35ZC01BSF/DC03 ,027008035,SF/DC03 TP1,Vacant
1/9/2023 8:01:06 AM,SI35ZC01BSF/DC03 ,027008035,SF/DC03 TP1,Occupied
1/9/2023 8:00:54 AM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Occupied
1/9/2023 8:00:43 PM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Vacant
1/9/2023 8:00:06 PM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Occupied
1/9/2023 7:59:26 AM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Vacant
1/9/2023 7:59:26 AM,SI05ZC02ASF/DC03 ,027007005,SF/DC03 TP1,Vacant
1/9/2023 7:59:24 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/9/2023 7:59:13 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/9/2023 7:59:09 AM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Occupied
1/9/2023 7:59:05 AM,SI05ZC02ASF/DC03 ,027007005,SF/DC03 TP1,Occupied
1/9/2023 7:58:43 PM,SI44ZC02BSF/DC03 ,027009044,SF/DC03 TP1,Vacant
1/9/2023 7:58:00 PM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Vacant
1/9/2023 7:55:23 AM,SI69ZC02BSF/DC03 ,027009069,SF/DC03 TP1,Vacant
1/9/2023 7:54:55 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Vacant
1/9/2023 7:54:54 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Vacant
1/9/2023 7:54:38 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Occupied
1/9/2023 7:54:25 PM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Vacant
1/9/2023 7:54:17 PM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Occupied
1/9/2023 7:52:46 AM,SI65ZC02ASF/DC03 ,027007065,SF/DC03 TP1,Vacant
1/9/2023 7:52:39 AM,SI65ZC02ASF/DC03 ,027007065,SF/DC03 TP1,Occupied
1/9/2023 7:52:07 PM,SI53ZC02ASF/DC03 ,027007053,SF/DC03 TP1,Vacant
1/9/2023 7:51:33 AM,SI50ZC01BSF/DC03 ,027008050,SF/DC03 TP1,Vacant
1/9/2023 7:51:12 AM,SI50ZC01BSF/DC03 ,027008050,SF/DC03 TP1,Occupied
1/9/2023 7:49:11 AM,SI40ZC01BSF/DC03 ,027008040,SF/DC03 TP1,Vacant
1/9/2023 7:49:02 AM,SI40ZC01BSF/DC03 ,027008040,SF/DC03 TP1,Occupied
1/9/2023 7:48:45 PM,SI55ZC02ASF/DC03 ,027007055,SF/DC03 TP1,Vacant
1/9/2023 7:48:41 PM,SI55ZC02ASF/DC03 ,027007055,SF/DC03 TP1,Occupied
1/9/2023 7:48:04 PM,SI28ZC01BSF/DC03 ,027008028,SF/DC03 TP1,Vacant
1/9/2023 7:47:50 PM,SI28ZC01BSF/DC03 ,027008028,SF/DC03 TP1,Occupied
1/9/2023 7:47:43 PM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Vacant
1/9/2023 7:47:26 PM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Occupied
1/9/2023 7:44:13 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Vacant
1/9/2023 7:43:58 PM,SI40ZC02BSF/DC03 ,027009040,SF/DC03 TP1,Occupied
1/9/2023 7:42:50 AM,SI30ZC01BSF/DC03 ,027008030,SF/DC03 TP1,Vacant
1/9/2023 7:42:50 AM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Vacant
1/9/2023 7:42:34 AM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/9/2023 7:42:34 AM,SI30ZC01BSF/DC03 ,027008030,SF/DC03 TP1,Occupied
1/9/2023 7:42:33 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Vacant
1/9/2023 7:42:16 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Occupied
1/9/2023 7:41:31 AM,SI52ZC01BSF/DC03 ,027008052,SF/DC03 TP1,Vacant
1/9/2023 7:41:22 AM,SI27ZC02ASF/DC03 ,027007027,SF/DC03 TP1,Vacant
1/9/2023 7:41:14 AM,SI52ZC01BSF/DC03 ,027008052,SF/DC03 TP1,Occupied
1/9/2023 7:41:05 AM,SI27ZC02ASF/DC03 ,027007027,SF/DC03 TP1,Occupied
1/9/2023 7:39:44 PM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Vacant
1/9/2023 7:39:35 PM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Occupied
1/9/2023 7:39:24 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Vacant
1/9/2023 7:39:15 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Occupied
1/9/2023 7:38:57 PM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Vacant
1/9/2023 7:38:42 PM,SI38ZC02ASF/DC03 ,027007038,SF/DC03 TP1,Occupied
1/9/2023 7:37:51 AM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Vacant
1/9/2023 7:37:32 AM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Occupied
1/9/2023 7:36:24 PM,SI39ZC01BSF/DC03 ,027008039,SF/DC03 TP1,Vacant
1/9/2023 7:36:16 PM,SI39ZC01BSF/DC03 ,027008039,SF/DC03 TP1,Occupied
1/9/2023 7:33:19 PM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Vacant
1/9/2023 7:33:09 PM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Occupied
1/9/2023 7:31:53 AM,SI35ZC01BSF/DC03 ,027008035,SF/DC03 TP1,Vacant
1/9/2023 7:31:45 AM,SI35ZC01BSF/DC03 ,027008035,SF/DC03 TP1,Occupied
1/9/2023 7:31:30 AM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Vacant
1/9/2023 7:31:23 AM,SI39ZC02ASF/DC03 ,027007039,SF/DC03 TP1,Vacant
1/9/2023 7:31:22 AM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Occupied
1/9/2023 7:31:11 AM,SI60ZC01BSF/DC03 ,027008060,SF/DC03 TP1,Vacant
1/9/2023 7:31:04 AM,SI39ZC02ASF/DC03 ,027007039,SF/DC03 TP1,Occupied
1/9/2023 7:30:59 AM,SI60ZC01BSF/DC03 ,027008060,SF/DC03 TP1,Occupied
1/9/2023 7:29:15 PM,SI03ZC02ASF/DC03 ,027007003,SF/DC03 TP1,Vacant
1/9/2023 7:29:04 PM,SI03ZC02ASF/DC03 ,027007003,SF/DC03 TP1,Occupied
1/9/2023 7:29:03 AM,SI05ZC02ASF/DC03 ,027007005,SF/DC03 TP1,Vacant
1/9/2023 7:28:46 AM,SI05ZC02ASF/DC03 ,027007005,SF/DC03 TP1,Occupied
1/9/2023 7:28:16 AM,SI69ZC02BSF/DC03 ,027009069,SF/DC03 TP1,Occupied
1/9/2023 7:28:01 AM,SI44ZC02ASF/DC03 ,027007044,SF/DC03 TP1,Vacant
1/9/2023 7:27:53 AM,SI44ZC02ASF/DC03 ,027007044,SF/DC03 TP1,Occupied
1/9/2023 7:27:31 AM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Vacant
1/9/2023 7:27:18 AM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Occupied
1/9/2023 7:26:53 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Vacant
1/9/2023 7:26:38 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Occupied
1/9/2023 7:26:20 PM,SI24ZC01BSF/DC03 ,027008024,SF/DC03 TP1,Vacant
1/9/2023 7:26:11 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Vacant
1/9/2023 7:26:07 PM,SI24ZC01BSF/DC03 ,027008024,SF/DC03 TP1,Occupied
1/9/2023 7:26:05 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Occupied
1/9/2023 7:25:36 PM,SI13ZC02BSF/DC03 ,027009013,SF/DC03 TP1,Vacant
1/9/2023 7:25:00 PM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Vacant
1/9/2023 7:24:43 PM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Occupied
1/9/2023 7:23:19 PM,SI48ZC01ASF/DC03 ,027006048,SF/DC03 TP1,Vacant
1/9/2023 7:23:11 PM,SI48ZC01ASF/DC03 ,027006048,SF/DC03 TP1,Occupied
1/9/2023 7:22:32 PM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Vacant
1/9/2023 7:22:15 PM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Occupied
1/9/2023 7:22:13 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Vacant
1/9/2023 7:21:56 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Occupied
1/9/2023 7:21:01 PM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Vacant
1/9/2023 7:20:39 PM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Occupied
1/9/2023 7:19:15 PM,SI71ZC02ASF/DC03 ,027007071,SF/DC03 TP1,Vacant
1/9/2023 7:19:02 PM,SI71ZC02ASF/DC03 ,027007071,SF/DC03 TP1,Occupied
1/9/2023 7:19:00 AM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Occupied
1/9/2023 7:17:48 AM,SI52ZC01BSF/DC03 ,027008052,SF/DC03 TP1,Vacant
1/9/2023 7:17:31 AM,SI52ZC01BSF/DC03 ,027008052,SF/DC03 TP1,Occupied
1/9/2023 7:17:00 AM,SI28ZC02ASF/DC03 ,027007028,SF/DC03 TP1,Vacant
1/9/2023 7:16:44 AM,SI28ZC02ASF/DC03 ,027007028,SF/DC03 TP1,Occupied
1/9/2023 7:16:16 AM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Occupied
1/9/2023 7:15:19 PM,SI67ZC01BSF/DC03 ,027008067,SF/DC03 TP1,Vacant
1/9/2023 7:15:13 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Occupied
1/9/2023 7:15:09 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Vacant
1/9/2023 7:15:00 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Occupied
1/9/2023 7:12:40 AM,SI61ZC02BSF/DC03 ,027009061,SF/DC03 TP1,Vacant
1/9/2023 7:12:19 AM,SI61ZC02BSF/DC03 ,027009061,SF/DC03 TP1,Occupied
1/9/2023 7:11:27 PM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Vacant
1/9/2023 7:08:35 AM,SI42ZC02BSF/DC03 ,027009042,SF/DC03 TP1,Occupied
1/9/2023 7:07:40 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Vacant
1/9/2023 7:07:32 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/9/2023 7:05:59 PM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Vacant
1/9/2023 7:05:40 PM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Occupied
1/9/2023 7:03:36 AM,SI38ZC01ASF/DC03 ,027006038,SF/DC03 TP1,Occupied
1/9/2023 7:01:20 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Vacant
1/9/2023 7:00:40 PM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Occupied
1/9/2023 7:00:29 PM,SI11ZC02BSF/DC03 ,027009011,SF/DC03 TP1,Vacant
